STORE,Week,STOREWEEK,Season,BRAND,MOVE,logmove,PRICE,logprice,Feat,PROFIT,AGE9,AGE60,EDUC,ETHNIC,INCOME,SINGLE,POVERTY,NOCAR
74,298,74298,Summer,TROPICANA,80,4.382026635,2.66,0.978326123,1,34.38,0.093843178,0.307397856,0.07119776,0.041542429,10.48001664,0.25636593,0.06509299,0.14364528
132,203,132203,Summer,TROPICANA,80,4.382026635,2.15,0.765467842,0,15.72,0.146748237,0.139617348,0.264528441,0.273974204,10.61915425,0.25541913,0.041450777,0.032773961
51,155,51155,Fall,TROPICANA,62,4.127134385,3.09,1.128171091,0,42.56,0.132472108,0.176159718,0.171916711,0.025425719,10.62083942,0.256408378,0.039401496,0.025436409
9,338,9338,Spring,TROPICANA,280,5.634789603,1.3,0.262364264,0,-39.84,0.103503097,0.269119018,0.222172318,0.032618826,10.78715178,0.230005193,0.028060483,0.040127944
112,224,112224,Winter,TROPICANA,355,5.872117789,2.49,0.91228271,1,34.45,0.16361186,0.08972372,0.329898517,0.069710243,10.88265918,0.250960531,0.019981998,0.013948884
122,79,122079,Spring,TROPICANA,96,4.564348191,2.73,1.004301609,0,29.67,0.16735739,0.061953911,0.255889066,0.078372885,10.77505285,0.269524042,0.018980641,0.019283122
119,99,119099,Summer,TROPICANA,154,5.036952602,2.19,0.783901544,1,3.2,0.145669581,0.121574965,0.279952033,0.049584956,10.75271926,0.242272811,0.02152381,0.015622023
5,73,5073,Winter,TROPICANA,61,4.110873864,3.39,1.220829921,0,45.72,0.141433483,0.117368032,0.32122573,0.053875277,10.92237097,0.26458527,0.025104603,0.025569503
64,39,64039,Summer,TROPICANA,52,3.951243719,2.99,1.095273387,1,19.73,0.148404104,0.141992021,0.16082131,0.070034198,10.60581744,0.265272875,0.038713642,0.043620725
59,144,59144,Summer,TROPICANA,177,5.176149733,2.17,0.774727168,1,2.3,0.172145374,0.110818913,0.233036093,0.024246568,10.7150398,0.213364348,0.038323726,0.031318168
109,381,109381,Winter,TROPICANA,243,5.493061443,3.13,1.141033005,0,35.71,0.147519804,0.151055656,0.476916693,0.060687451,11.23319833,0.231391726,0.023230199,0.030239311
91,215,91215,Fall,TROPICANA,96,4.564348191,2.29,0.828551818,1,23.14,0.11623504,0.255730611,0.144310113,0.024680506,10.53844932,0.260433649,0.051916796,0.07217735
106,358,106358,Summer,TROPICANA,1,0,2.69,0.989541194,0,34.12,0.187403158,0.109887349,0.157939308,0.19058587,10.50684678,0.241658587,0.059091469,0.058229718
122,283,122283,Winter,TROPICANA,65,4.17438727,2.45,0.896088025,0,22.37,0.16735739,0.061953911,0.255889066,0.078372885,10.77505285,0.269524042,0.018980641,0.019283122
113,71,113071,Winter,TROPICANA,78,4.356708827,2.59,0.951657876,1,31.24,0.103084931,0.299352545,0.151592429,0.026448309,10.64766049,0.255682382,0.046153846,0.144444444
137,231,137231,Winter,TROPICANA,275,5.616771098,2.88,1.057790294,0,36.66,0.146442828,0.20960245,0.528362014,0.11324985,10.96648993,0.237442293,0.038157895,0.104093567
110,220,110220,Winter,TROPICANA,35,3.555348061,2.58,0.947789399,1,31.78,0.175594055,0.114956688,0.167553191,0.152944449,10.52085999,0.251984867,0.053595086,0.056953642
89,235,89235,Spring,TROPICANA,32,3.465735903,2.55,0.936093359,1,29.05,0.152115498,0.205811359,0.053349435,0.353053696,10.30811898,0.307044054,0.109616849,0.284282634
114,39,114039,Summer,TROPICANA,109,4.691347882,2.99,1.095273387,1,19.73,0.14681976,0.182173295,0.094424515,0.441169508,10.34794899,0.289701733,0.082858349,0.085277045
89,118,89118,Winter,TROPICANA,24,3.17805383,2.99,1.095273387,0,43.94,0.152115498,0.205811359,0.053349435,0.353053696,10.30811898,0.307044054,0.109616849,0.284282634
98,139,98139,Spring,TROPICANA,55,4.007333185,2.99,1.095273387,0,29.09,0.118516496,0.24920053,0.051702821,0.164963731,10.57359638,0.275618876,0.065095636,0.149392499
68,255,68255,Summer,TROPICANA,265,5.579729826,2.39,0.871293366,1,20.29,0.130970406,0.181417756,0.159721511,0.220991053,10.1883657,0.34005229,0.098212706,0.305255707
123,337,123337,Spring,TROPICANA,528,6.269096284,1.99,0.688134639,1,21.26,0.138477591,0.176040942,0.153191489,0.204809699,10.33410045,0.316291161,0.087524312,0.241944444
121,290,121290,Spring,TROPICANA,486,6.186208624,1.99,0.688134639,0,5.56,0.131251097,0.16358133,0.35061287,0.039173539,10.94992897,0.252030319,0.016704036,0.023876247
49,242,49242,Spring,TROPICANA,26,3.258096538,2.69,0.989541194,0,28.99,0.134877735,0.187473187,0.319949969,0.038352638,10.80675383,0.237270004,0.028320971,0.054382022
68,394,68394,Spring,TROPICANA,103,4.634728988,3.15,1.147402453,0,43.61,0.130970406,0.181417756,0.159721511,0.220991053,10.1883657,0.34005229,0.098212706,0.305255707
74,384,74384,Winter,TROPICANA,79,4.369447852,2.95,1.08180517,0,31.01,0.093843178,0.307397856,0.07119776,0.041542429,10.48001664,0.25636593,0.06509299,0.14364528
105,356,105356,Summer,TROPICANA,80,4.382026635,2.39,0.871293366,0,26.39,0.147564877,0.175542126,0.094235589,0.365410594,10.41439317,0.277669286,0.081917027,0.092156656
47,75,47075,Winter,TROPICANA,34,3.526360525,3.39,1.220829921,0,48.88,0.142961682,0.125798297,0.140598651,0.120675891,10.63532646,0.275212381,0.032623559,0.021297382
91,184,91184,Spring,TROPICANA,44,3.784189634,2.78,1.022450928,0,36.69,0.11623504,0.255730611,0.144310113,0.024680506,10.53844932,0.260433649,0.051916796,0.07217735
9,365,9365,Fall,TROPICANA,178,5.18178355,2.47,0.904218151,1,20.09,0.103503097,0.269119018,0.222172318,0.032618826,10.78715178,0.230005193,0.028060483,0.040127944
119,234,119234,Spring,TROPICANA,82,4.406719247,2.48,0.90825856,1,28.75,0.145669581,0.121574965,0.279952033,0.049584956,10.75271926,0.242272811,0.02152381,0.015622023
111,358,111358,Summer,TROPICANA,28,3.33220451,2.49,0.91228271,0,29.3,0.145874221,0.210512842,0.096928919,0.995690759,10.13828296,0.377741408,0.171653543,0.334262176
111,354,111354,Summer,TROPICANA,15,2.708050201,3.09,1.128171091,0,35.24,0.145874221,0.210512842,0.096928919,0.995690759,10.13828296,0.377741408,0.171653543,0.334262176
83,209,83209,Fall,TROPICANA,69,4.234106505,2.49,0.91228271,0,23.77,0.127057732,0.200834686,0.145984905,0.107628101,10.45607873,0.233426918,0.057222695,0.043726467
68,59,68059,Fall,TROPICANA,40,3.688879454,3.87,1.353254507,0,36.59,0.130970406,0.181417756,0.159721511,0.220991053,10.1883657,0.34005229,0.098212706,0.305255707
109,383,109383,Winter,TROPICANA,194,5.267858159,3.15,1.147402453,0,32.82,0.147519804,0.151055656,0.476916693,0.060687451,11.23319833,0.231391726,0.023230199,0.030239311
114,202,114202,Summer,TROPICANA,36,3.583518938,2.46,0.90016135,1,28.53,0.14681976,0.182173295,0.094424515,0.441169508,10.34794899,0.289701733,0.082858349,0.085277045
45,230,45230,Winter,TROPICANA,59,4.077537444,2.69,0.989541194,0,31.44,0.146718762,0.128857348,0.280150164,0.087233873,10.74537796,0.2516,0.022827393,0.020232372
77,263,77263,Fall,TROPICANA,312,5.743003188,1.99,0.688134639,1,11.55,0.174716756,0.10110045,0.376871097,0.073507887,10.98312087,0.230663978,0.025692617,0.016867843
8,162,8162,Fall,TROPICANA,78,4.356708827,2.79,1.026041596,1,35.41,0.123155416,0.252394035,0.095173274,0.035243328,10.59700966,0.250372149,0.05135254,0.075112724
126,78,126078,Spring,TROPICANA,39,3.663561646,3.39,1.220829921,0,48.5,0.160059877,0.107002273,0.413222417,0.045018573,10.9808762,0.262072942,0.01373033,0.023449553
91,320,91320,Fall,TROPICANA,129,4.859812404,1.99,0.688134639,1,14.22,0.11623504,0.255730611,0.144310113,0.024680506,10.53844932,0.260433649,0.051916796,0.07217735
52,41,52041,Summer,TROPICANA,102,4.624972813,3.87,1.353254507,0,37.98,0.13660619,0.152241195,0.372927296,0.084898613,11.05101698,0.245364813,0.019197708,0.014899713
59,70,59070,Winter,TROPICANA,92,4.521788577,2.59,0.951657876,1,34.09,0.172145374,0.110818913,0.233036093,0.024246568,10.7150398,0.213364348,0.038323726,0.031318168
45,95,45095,Summer,TROPICANA,209,5.342334252,1.99,0.688134639,0,13.57,0.146718762,0.128857348,0.280150164,0.087233873,10.74537796,0.2516,0.022827393,0.020232372
32,111,32111,Fall,TROPICANA,107,4.672828834,3.07,1.121677562,1,31.79,0.099060632,0.254953032,0.198259861,0.031938514,10.67447502,0.265329599,0.037700865,0.071700834
124,139,124139,Spring,TROPICANA,57,4.043051268,3.19,1.160020917,0,33.54,0.153264605,0.119625811,0.261875835,0.572355861,10.25895677,0.409321575,0.133861426,0.292719615
86,307,86307,Summer,TROPICANA,103,4.634728988,2.69,0.989541194,0,30.59,0.141758513,0.138756374,0.096763919,0.427866425,10.08897077,0.384547713,0.15266297,0.353421218
2,19,2019,Winter,TROPICANA,180,5.192956851,2.69,0.989541194,1,26.84,0.117508576,0.232864734,0.248934934,0.114279949,10.55320518,0.297620974,0.0619594,0.124602894
112,385,112385,Winter,TROPICANA,721,6.580639137,2.5,0.916290732,1,30.55,0.16361186,0.08972372,0.329898517,0.069710243,10.88265918,0.250960531,0.019981998,0.013948884
77,279,77279,Winter,TROPICANA,74,4.304065093,2.25,0.810930216,0,15.94,0.174716756,0.10110045,0.376871097,0.073507887,10.98312087,0.230663978,0.025692617,0.016867843
103,69,103069,Winter,TROPICANA,43,3.761200116,2.99,1.095273387,1,32.84,0.185393984,0.058053966,0.194621102,0.187760899,10.58524512,0.262553802,0.033110701,0.015063237
70,66,70066,Winter,TROPICANA,91,4.510859507,2.59,0.951657876,0,11.85,0.143345982,0.190235804,0.165669605,0.162860821,10.41235125,0.26475788,0.087977343,0.081125525
117,190,117190,Spring,TROPICANA,65,4.17438727,1.99,0.688134639,1,28.99,0.139093717,0.110102729,0.249083542,0.049851894,10.76096203,0.262193178,0.018599932,0.018772197
121,114,121114,Fall,TROPICANA,71,4.262679877,2.99,1.095273387,0,35.61,0.131251097,0.16358133,0.35061287,0.039173539,10.94992897,0.252030319,0.016704036,0.023876247
111,66,111066,Winter,TROPICANA,19,2.944438979,3.59,1.278152203,0,36.41,0.145874221,0.210512842,0.096928919,0.995690759,10.13828296,0.377741408,0.171653543,0.334262176
115,56,115056,Fall,TROPICANA,128,4.852030264,3.29,1.190887565,1,27.05,0.185493511,0.060280055,0.406312482,0.043971995,10.94748525,0.236840561,0.018897638,0.018763942
59,172,59172,Winter,TROPICANA,41,3.713572067,2.48,0.90825856,0,24.87,0.172145374,0.110818913,0.233036093,0.024246568,10.7150398,0.213364348,0.038323726,0.031318168
53,195,53195,Summer,TROPICANA,1308,7.176254532,2.29,0.828551818,1,23.4,0.120839139,0.300278681,0.2703835,0.065722248,10.60000405,0.233270677,0.063319218,0.145362903
102,191,102191,Spring,TROPICANA,146,4.983606622,2,0.693147181,1,13,0.14694592,0.216626232,0.120657539,0.172158585,10.49385422,0.285636477,0.068706795,0.114071326
9,283,9283,Winter,TROPICANA,59,4.077537444,2.77,1.01884732,0,31.43,0.103503097,0.269119018,0.222172318,0.032618826,10.78715178,0.230005193,0.028060483,0.040127944
80,150,80150,Summer,TROPICANA,111,4.709530201,2.59,0.951657876,0,18.15,0.138604057,0.152691263,0.304465687,0.041910238,10.90950929,0.253846154,0.023853832,0.030874641
44,204,44204,Summer,TROPICANA,324,5.780743516,2.49,0.91228271,1,23.85,0.144883485,0.190982776,0.329738388,0.037632074,10.86915875,0.226447947,0.030154849,0.040766408
97,42,97042,Summer,TROPICANA,20,2.995732274,3.66,1.297463147,0,34.04,0.168599946,0.142433234,0.178182783,0.233612085,10.48374595,0.26783542,0.063450607,0.08465202
105,192,105192,Spring,TROPICANA,43,3.761200116,2.79,1.026041596,0,37.31,0.147564877,0.175542126,0.094235589,0.365410594,10.41439317,0.277669286,0.081917027,0.092156656
100,117,100117,Winter,TROPICANA,70,4.248495242,3.19,1.160020917,0,47.46,0.184360976,0.136995144,0.049550286,0.564086801,10.0365751,0.360772697,0.166714002,0.365650445
130,170,130170,Winter,TROPICANA,152,5.023880521,2.49,0.91228271,1,29.43,0.150929181,0.145117314,0.143406846,0.984896319,9.966650127,0.426659256,0.193144481,0.407351505
88,5,88005,Fall,TROPICANA,99,4.59511985,2.34,0.850150929,0,9.83,0.136417189,0.160414212,0.15163275,0.142928009,10.54980515,0.273775439,0.037482806,0.049690509
121,340,121340,Spring,TROPICANA,80,4.382026635,2.69,0.989541194,0,29.76,0.131251097,0.16358133,0.35061287,0.039173539,10.94992897,0.252030319,0.016704036,0.023876247
110,213,110213,Fall,TROPICANA,53,3.970291914,2.25,0.810930216,1,21.46,0.175594055,0.114956688,0.167553191,0.152944449,10.52085999,0.251984867,0.053595086,0.056953642
112,101,112101,Summer,TROPICANA,165,5.105945474,2.99,1.095273387,0,29.09,0.16361186,0.08972372,0.329898517,0.069710243,10.88265918,0.250960531,0.019981998,0.013948884
51,170,51170,Winter,TROPICANA,184,5.214935758,2.49,0.91228271,0,29.48,0.132472108,0.176159718,0.171916711,0.025425719,10.62083942,0.256408378,0.039401496,0.025436409
68,37,68037,Summer,TROPICANA,53,3.970291914,3.87,1.353254507,0,35.25,0.130970406,0.181417756,0.159721511,0.220991053,10.1883657,0.34005229,0.098212706,0.305255707
70,390,70390,Spring,TROPICANA,59,4.077537444,2.55,0.936093359,0,23.23,0.143345982,0.190235804,0.165669605,0.162860821,10.41235125,0.26475788,0.087977343,0.081125525
74,327,74327,Winter,TROPICANA,243,5.493061443,1.99,0.688134639,1,24.02,0.093843178,0.307397856,0.07119776,0.041542429,10.48001664,0.25636593,0.06509299,0.14364528
72,120,72120,Winter,TROPICANA,239,5.476463552,2.39,0.871293366,1,29.87,0.105576311,0.283727688,0.268724553,0.04593884,10.71219307,0.226300197,0.040246555,0.067621465
71,342,71342,Spring,TROPICANA,392,5.97126184,1.99,0.688134639,1,14.97,0.111723683,0.26807087,0.159588077,0.074828009,10.40483843,0.26706132,0.073374341,0.15343218
62,328,62328,Winter,TROPICANA,628,6.442540166,1.99,0.688134639,1,24.02,0.133509324,0.222534262,0.517760337,0.026510896,11.23619652,0.206418161,0.019975602,0.026528434
93,220,93220,Winter,TROPICANA,108,4.682131227,2.53,0.928219303,1,30.43,0.112512768,0.142390194,0.363016383,0.347395301,10.36719012,0.451428571,0.078126956,0.238512583
130,118,130118,Winter,TROPICANA,30,3.401197382,3.19,1.160020917,0,47.46,0.150929181,0.145117314,0.143406846,0.984896319,9.966650127,0.426659256,0.193144481,0.407351505
110,49,110049,Summer,TROPICANA,51,3.931825633,3.66,1.297463147,0,25.9,0.175594055,0.114956688,0.167553191,0.152944449,10.52085999,0.251984867,0.053595086,0.056953642
103,101,103101,Summer,TROPICANA,21,3.044522438,2.99,1.095273387,0,29.09,0.185393984,0.058053966,0.194621102,0.187760899,10.58524512,0.262553802,0.033110701,0.015063237
92,267,92267,Fall,TROPICANA,142,4.955827058,1.99,0.688134639,1,11.55,0.14848956,0.137827632,0.27012665,0.375388716,10.65780038,0.257692308,0.034312108,0.027058241
47,322,47322,Fall,TROPICANA,76,4.33073334,2.61,0.959350221,0,26.47,0.142961682,0.125798297,0.140598651,0.120675891,10.63532646,0.275212381,0.032623559,0.021297382
47,338,47338,Spring,TROPICANA,29,3.36729583,2.69,0.989541194,0,34.97,0.142961682,0.125798297,0.140598651,0.120675891,10.63532646,0.275212381,0.032623559,0.021297382
75,228,75228,Winter,TROPICANA,1083,6.987490247,1.03,0.029558802,0,-63,0.113891113,0.207699493,0.219548453,0.415999466,9.867082871,0.44122065,0.212956582,0.550654721
90,127,90127,Winter,TROPICANA,106,4.663439094,1.99,0.688134639,1,19.7,0.129722571,0.225219573,0.050193454,0.268367489,10.5046565,0.285503472,0.091751622,0.180874722
74,212,74212,Fall,TROPICANA,212,5.356586275,2.25,0.810930216,1,21.46,0.093843178,0.307397856,0.07119776,0.041542429,10.48001664,0.25636593,0.06509299,0.14364528
112,372,112372,Fall,TROPICANA,115,4.744932128,2.89,1.061256502,0,33.23,0.16361186,0.08972372,0.329898517,0.069710243,10.88265918,0.250960531,0.019981998,0.013948884
21,75,21075,Winter,TROPICANA,21,3.044522438,2.73,1.004301609,0,36.52,0.175926346,0.066896458,0.17750345,0.105038777,10.71619397,0.258991055,0.024785242,0.017598198
106,204,106204,Summer,TROPICANA,31,3.433987204,2.49,0.91228271,1,23.93,0.187403158,0.109887349,0.157939308,0.19058587,10.50684678,0.241658587,0.059091469,0.058229718
72,28,72028,Spring,TROPICANA,127,4.844187086,3.87,1.353254507,0,35.68,0.105576311,0.283727688,0.268724553,0.04593884,10.71219307,0.226300197,0.040246555,0.067621465
100,188,100188,Spring,TROPICANA,57,4.043051268,2.67,0.982078472,0,47.07,0.184360976,0.136995144,0.049550286,0.564086801,10.0365751,0.360772697,0.166714002,0.365650445
70,74,70074,Winter,TROPICANA,141,4.94875989,2.49,0.91228271,0,31.65,0.143345982,0.190235804,0.165669605,0.162860821,10.41235125,0.26475788,0.087977343,0.081125525
44,100,44100,Summer,TROPICANA,112,4.718498871,2.19,0.783901544,1,3.2,0.144883485,0.190982776,0.329738388,0.037632074,10.86915875,0.226447947,0.030154849,0.040766408
95,54,95054,Fall,TROPICANA,40,3.688879454,3.29,1.190887565,1,27.05,0.112635331,0.230717504,0.085642082,0.096900007,10.38347245,0.278678004,0.078619039,0.251879699
86,19,86019,Winter,TROPICANA,176,5.170483995,2.65,0.97455964,1,25.74,0.141758513,0.138756374,0.096763919,0.427866425,10.08897077,0.384547713,0.15266297,0.353421218
76,93,76093,Summer,TROPICANA,37,3.610917913,3.39,1.220829921,0,39.47,0.141774676,0.149192423,0.087711787,0.425324028,10.1406129,0.317409394,0.133099825,0.347964098
91,348,91348,Spring,TROPICANA,55,4.007333185,2.69,0.989541194,0,27.5,0.11623504,0.255730611,0.144310113,0.024680506,10.53844932,0.260433649,0.051916796,0.07217735
111,126,111126,Winter,TROPICANA,27,3.295836866,3.19,1.160020917,0,47.33,0.145874221,0.210512842,0.096928919,0.995690759,10.13828296,0.377741408,0.171653543,0.334262176
5,70,5070,Winter,TROPICANA,137,4.919980926,2.59,0.951657876,1,34.09,0.141433483,0.117368032,0.32122573,0.053875277,10.92237097,0.26458527,0.025104603,0.025569503
14,3,14003,Fall,TROPICANA,120,4.787491743,3.33,1.202972304,0,36.64,0.129589372,0.213949275,0.348293024,0.034178744,11.04392933,0.223351772,0.019350496,0.026585899
59,209,59209,Fall,TROPICANA,58,4.060443011,2.25,0.810930216,0,15.51,0.172145374,0.110818913,0.233036093,0.024246568,10.7150398,0.213364348,0.038323726,0.031318168
77,269,77269,Fall,TROPICANA,303,5.713732806,1.99,0.688134639,1,11.55,0.174716756,0.10110045,0.376871097,0.073507887,10.98312087,0.230663978,0.025692617,0.016867843
119,244,119244,Spring,TROPICANA,95,4.553876892,2.66,0.978326123,1,31.35,0.145669581,0.121574965,0.279952033,0.049584956,10.75271926,0.242272811,0.02152381,0.015622023
77,280,77280,Winter,TROPICANA,114,4.736198448,2.18,0.779324877,1,20.3,0.174716756,0.10110045,0.376871097,0.073507887,10.98312087,0.230663978,0.025692617,0.016867843
115,362,115362,Fall,TROPICANA,105,4.65396035,2.89,1.061256502,0,27.33,0.185493511,0.060280055,0.406312482,0.043971995,10.94748525,0.236840561,0.018897638,0.018763942
9,94,9094,Summer,TROPICANA,145,4.976733742,3.39,1.220829921,0,39.47,0.103503097,0.269119018,0.222172318,0.032618826,10.78715178,0.230005193,0.028060483,0.040127944
105,103,105103,Fall,TROPICANA,14,2.63905733,3.39,1.220829921,0,37.37,0.147564877,0.175542126,0.094235589,0.365410594,10.41439317,0.277669286,0.081917027,0.092156656
48,118,48118,Winter,TROPICANA,51,3.931825633,2.99,1.095273387,0,43.95,0.12176708,0.097921961,0.303260384,0.099491703,10.75602879,0.334087413,0.018204312,0.021208908
104,234,104234,Spring,TROPICANA,32,3.465735903,2.47,0.904218151,1,28.21,0.162936142,0.135286373,0.249684461,0.039405624,10.69885282,0.22884342,0.034386617,0.034121083
70,221,70221,Winter,TROPICANA,81,4.394449155,2.49,0.91228271,0,29.31,0.143345982,0.190235804,0.165669605,0.162860821,10.41235125,0.26475788,0.087977343,0.081125525
112,170,112170,Winter,TROPICANA,327,5.789960171,2.49,0.91228271,1,29.43,0.16361186,0.08972372,0.329898517,0.069710243,10.88265918,0.250960531,0.019981998,0.013948884
75,85,75085,Spring,TROPICANA,459,6.12905021,1.99,0.688134639,1,2.86,0.113891113,0.207699493,0.219548453,0.415999466,9.867082871,0.44122065,0.212956582,0.550654721
106,359,106359,Summer,TROPICANA,14,2.63905733,2.69,0.989541194,0,30.3,0.187403158,0.109887349,0.157939308,0.19058587,10.50684678,0.241658587,0.059091469,0.058229718
5,132,5132,Spring,TROPICANA,227,5.424950017,1.79,0.58221562,1,18.44,0.141433483,0.117368032,0.32122573,0.053875277,10.92237097,0.26458527,0.025104603,0.025569503
47,360,47360,Summer,TROPICANA,29,3.36729583,2.69,0.989541194,0,26.6,0.142961682,0.125798297,0.140598651,0.120675891,10.63532646,0.275212381,0.032623559,0.021297382
77,313,77313,Fall,TROPICANA,134,4.8978398,2.44,0.891998039,0,30.53,0.174716756,0.10110045,0.376871097,0.073507887,10.98312087,0.230663978,0.025692617,0.016867843
59,235,59235,Spring,TROPICANA,33,3.496507561,2.25,0.810930216,0,19.28,0.172145374,0.110818913,0.233036093,0.024246568,10.7150398,0.213364348,0.038323726,0.031318168
94,162,94162,Fall,TROPICANA,49,3.891820298,2.69,0.989541194,1,33.01,0.160410056,0.103002197,0.229390404,0.059311691,10.7445158,0.245199033,0.033192686,0.012373453
40,285,40285,Spring,TROPICANA,33,3.496507561,2.45,0.896088025,0,24.81,0.133684648,0.1818518,0.072128605,0.044053067,10.55025042,0.266478451,0.055184805,0.046329569
101,149,101149,Summer,TROPICANA,96,4.564348191,2.99,1.095273387,0,29.09,0.116924935,0.225035218,0.174741859,0.087422017,10.65993812,0.255044273,0.038226458,0.061029945
137,286,137286,Spring,TROPICANA,285,5.65248918,2.89,1.061256502,0,36.26,0.146442828,0.20960245,0.528362014,0.11324985,10.96648993,0.237442293,0.038157895,0.104093567
59,199,59199,Summer,TROPICANA,83,4.418840608,2.25,0.810930216,0,21.95,0.172145374,0.110818913,0.233036093,0.024246568,10.7150398,0.213364348,0.038323726,0.031318168
40,232,40232,Spring,TROPICANA,21,3.044522438,2.38,0.867100488,0,22.6,0.133684648,0.1818518,0.072128605,0.044053067,10.55025042,0.266478451,0.055184805,0.046329569
121,334,121334,Winter,TROPICANA,134,4.8978398,2.66,0.978326123,0,34.03,0.131251097,0.16358133,0.35061287,0.039173539,10.94992897,0.252030319,0.016704036,0.023876247
83,81,83081,Spring,TROPICANA,794,6.677083461,1.36,0.3074847,1,28.82,0.127057732,0.200834686,0.145984905,0.107628101,10.45607873,0.233426918,0.057222695,0.043726467
93,270,93270,Fall,TROPICANA,82,4.406719247,2.8,1.029619417,1,37.19,0.112512768,0.142390194,0.363016383,0.347395301,10.36719012,0.451428571,0.078126956,0.238512583
104,267,104267,Fall,TROPICANA,84,4.430816799,1.99,0.688134639,1,11.55,0.162936142,0.135286373,0.249684461,0.039405624,10.69885282,0.22884342,0.034386617,0.034121083
71,78,71078,Spring,TROPICANA,41,3.713572067,3.59,1.278152203,0,51.36,0.111723683,0.26807087,0.159588077,0.074828009,10.40483843,0.26706132,0.073374341,0.15343218
80,220,80220,Winter,TROPICANA,54,3.988984047,2.29,0.828551818,0,23.14,0.138604057,0.152691263,0.304465687,0.041910238,10.90950929,0.253846154,0.023853832,0.030874641
84,5,84005,Fall,TROPICANA,153,5.030437921,2.34,0.850150929,0,9.83,0.164657284,0.122100005,0.188094318,0.02963639,10.76561773,0.231269528,0.024297424,0.013319672
51,184,51184,Spring,TROPICANA,82,4.406719247,2.57,0.943905899,0,31.52,0.132472108,0.176159718,0.171916711,0.025425719,10.62083942,0.256408378,0.039401496,0.025436409
107,81,107081,Spring,TROPICANA,772,6.64898455,1.69,0.524728529,1,3.67,0.119089317,0.261867453,0.273051907,0.025624482,10.82713119,0.216217723,0.027871216,0.042052145
53,372,53372,Fall,TROPICANA,81,4.394449155,3.09,1.128171091,0,38.47,0.120839139,0.300278681,0.2703835,0.065722248,10.60000405,0.233270677,0.063319218,0.145362903
74,318,74318,Fall,TROPICANA,88,4.477336814,2.69,0.989541194,0,33.43,0.093843178,0.307397856,0.07119776,0.041542429,10.48001664,0.25636593,0.06509299,0.14364528
98,353,98353,Summer,TROPICANA,42,3.737669618,2.88,1.057790294,0,30.53,0.118516496,0.24920053,0.051702821,0.164963731,10.57359638,0.275618876,0.065095636,0.149392499
126,133,126133,Spring,TROPICANA,129,4.859812404,2.74,1.00795792,0,22.62,0.160059877,0.107002273,0.413222417,0.045018573,10.9808762,0.262072942,0.01373033,0.023449553
116,358,116358,Summer,TROPICANA,57,4.043051268,2.69,0.989541194,0,34.47,0.139877224,0.18817339,0.259224748,0.033137058,10.69711335,0.248022555,0.036188179,0.060981912
12,237,12237,Spring,TROPICANA,54,3.988984047,2.82,1.036736885,1,37.69,0.10569674,0.178341405,0.253412969,0.380697988,9.996659083,0.451637338,0.168864097,0.483517598
18,248,18248,Summer,TROPICANA,60,4.094344562,2.69,0.989541194,0,34.53,0.110094984,0.272313368,0.072246456,0.074417144,10.39197554,0.256403079,0.075727381,0.141974694
123,132,123132,Spring,TROPICANA,155,5.043425117,1.88,0.631271777,1,12.76,0.138477591,0.176040942,0.153191489,0.204809699,10.33410045,0.316291161,0.087524312,0.241944444
64,70,64070,Winter,TROPICANA,58,4.060443011,2.59,0.951657876,1,34.09,0.148404104,0.141992021,0.16082131,0.070034198,10.60581744,0.265272875,0.038713642,0.043620725
102,130,102130,Spring,TROPICANA,377,5.932245187,1.94,0.662687973,1,17.62,0.14694592,0.216626232,0.120657539,0.172158585,10.49385422,0.285636477,0.068706795,0.114071326
94,257,94257,Summer,TROPICANA,43,3.761200116,2.69,0.989541194,0,29.14,0.160410056,0.103002197,0.229390404,0.059311691,10.7445158,0.245199033,0.033192686,0.012373453
72,115,72115,Winter,TROPICANA,763,6.637258031,1.99,0.688134639,1,9.2,0.105576311,0.283727688,0.268724553,0.04593884,10.71219307,0.226300197,0.040246555,0.067621465
124,340,124340,Spring,TROPICANA,13,2.564949357,2.89,1.061256502,0,34.53,0.153264605,0.119625811,0.261875835,0.572355861,10.25895677,0.409321575,0.133861426,0.292719615
78,19,78019,Winter,TROPICANA,174,5.159055299,2.65,0.97455964,1,25.74,0.155391168,0.111947994,0.314432275,0.056086079,10.95917494,0.246319072,0.017341756,0.013869969
101,358,101358,Summer,TROPICANA,50,3.912023005,2.69,0.989541194,0,34.44,0.116924935,0.225035218,0.174741859,0.087422017,10.65993812,0.255044273,0.038226458,0.061029945
2,179,2179,Winter,TROPICANA,102,4.624972813,2.98,1.091923301,0,40.73,0.117508576,0.232864734,0.248934934,0.114279949,10.55320518,0.297620974,0.0619594,0.124602894
90,293,90293,Spring,TROPICANA,17,2.833213344,2.89,1.061256502,0,39.56,0.129722571,0.225219573,0.050193454,0.268367489,10.5046565,0.285503472,0.091751622,0.180874722
64,123,64123,Winter,TROPICANA,33,3.496507561,2.35,0.854415328,1,23.4,0.148404104,0.141992021,0.16082131,0.070034198,10.60581744,0.265272875,0.038713642,0.043620725
115,163,115163,Fall,TROPICANA,88,4.477336814,2.99,1.095273387,0,39.76,0.185493511,0.060280055,0.406312482,0.043971995,10.94748525,0.236840561,0.018897638,0.018763942
