CASEID,STORE,Week,Season,BRAND,MOVE,logmove,UNIT PRICE,logprice,Feat,D1,D2,D3,X,D1X,D2X,D3X,D12,D12X,AGE9,AGE60,ETHNIC,EDUC,NOCAR,INCOME,HHLARGE,POVERTY,SINGLE
2957,49,26,Spring,MINUTEMAID,109,4.691347882,2.49,0.91228271,1,0,1,0,0.91228271,0,0.91228271,0,1,0.91228271,0.134877735,0.187473187,0.038352638,0.319949969,0.054382022,10.80675383,0.10247191,0.028320971,0.237270004
2958,80,274,Winter,MINUTEMAID,22,3.091042453,2.09,0.737164066,0,0,1,0,0.737164066,0,0.737164066,0,1,0.737164066,0.138604057,0.152691263,0.041910238,0.304465687,0.030874641,10.90950929,0.099890045,0.023853832,0.253846154
2959,110,189,Spring,MINUTEMAID,17,2.833213344,2.09,0.737164066,0,0,1,0,0.737164066,0,0.737164066,0,1,0.737164066,0.175594055,0.114956688,0.152944449,0.167553191,0.056953642,10.52085999,0.161950632,0.053595086,0.251984867
2960,111,64,Winter,MINUTEMAID,95,4.553876892,3.17,1.153731588,0,0,1,0,1.153731588,0,1.153731588,0,1,1.153731588,0.145874221,0.210512842,0.995690759,0.096928919,0.334262176,10.13828296,0.157135934,0.171653543,0.377741408
2961,53,105,Fall,MINUTEMAID,314,5.749392986,1.99,0.688134639,1,0,1,0,0.688134639,0,0.688134639,0,1,0.688134639,0.120839139,0.300278681,0.065722248,0.2703835,0.145362903,10.60000405,0.113686757,0.063319218,0.233270677
2962,5,310,Fall,MINUTEMAID,23,3.135494216,2.26,0.815364813,0,0,1,0,0.815364813,0,0.815364813,0,1,0.815364813,0.141433483,0.117368032,0.053875277,0.32122573,0.025569503,10.92237097,0.103091585,0.025104603,0.26458527
2963,93,389,Spring,MINUTEMAID,35,3.555348061,2.78,1.022450928,0,0,1,0,1.022450928,0,1.022450928,0,1,1.022450928,0.112512768,0.142390194,0.347395301,0.363016383,0.238512583,10.36719012,0.072001002,0.078126956,0.451428571
2964,103,306,Summer,MINUTEMAID,35,3.555348061,1.91,0.647103242,1,0,1,0,0.647103242,0,0.647103242,0,1,0.647103242,0.185393984,0.058053966,0.187760899,0.194621102,0.015063237,10.58524512,0.204916868,0.033110701,0.262553802
2965,114,323,Fall,MINUTEMAID,661,6.49375384,1.5,0.405465108,1,0,1,0,0.405465108,0,0.405465108,0,1,0.405465108,0.14681976,0.182173295,0.441169508,0.094424515,0.085277045,10.34794899,0.111967075,0.082858349,0.289701733
2966,103,315,Fall,MINUTEMAID,5,1.609437912,2.39,0.871293366,0,0,1,0,0.871293366,0,0.871293366,0,1,0.871293366,0.185393984,0.058053966,0.187760899,0.194621102,0.015063237,10.58524512,0.204916868,0.033110701,0.262553802
2967,130,303,Summer,MINUTEMAID,1006,6.913737351,1.98,0.683096845,1,0,1,0,0.683096845,0,0.683096845,0,1,0.683096845,0.150929181,0.145117314,0.984896319,0.143406846,0.407351505,9.966650127,0.111081513,0.193144481,0.426659256
2968,129,313,Fall,MINUTEMAID,794,6.677083461,1.21,0.19062036,0,0,1,0,0.19062036,0,0.19062036,0,1,0.19062036,0.172501467,0.103412869,0.034128692,0.307842548,0.024509101,10.99986401,0.122080527,0.029529817,0.203080691
2969,33,116,Winter,MINUTEMAID,58,4.060443011,1.99,0.688134639,1,0,1,0,0.688134639,0,0.688134639,0,1,0.688134639,0.046070917,0.134169965,0.130127179,0.419688004,0.506223517,10.34592726,0.013506356,0.087538074,0.593475533
2970,33,256,Summer,MINUTEMAID,151,5.017279837,1.99,0.688134639,0,0,1,0,0.688134639,0,0.688134639,0,1,0.688134639,0.046070917,0.134169965,0.130127179,0.419688004,0.506223517,10.34592726,0.013506356,0.087538074,0.593475533
2971,84,52,Fall,MINUTEMAID,33,3.496507561,2.99,1.095273387,0,0,1,0,1.095273387,0,1.095273387,0,1,1.095273387,0.164657284,0.122100005,0.02963639,0.188094318,0.013319672,10.76561773,0.161592506,0.024297424,0.231269528
2972,117,62,Fall,MINUTEMAID,238,5.472270674,1.99,0.688134639,1,0,1,0,0.688134639,0,0.688134639,0,1,0.688134639,0.139093717,0.110102729,0.049851894,0.249083542,0.018772197,10.76096203,0.106357795,0.018599932,0.262193178
2973,68,74,Winter,MINUTEMAID,45,3.80666249,2.49,0.91228271,1,0,1,0,0.91228271,0,0.91228271,0,1,0.91228271,0.130970406,0.181417756,0.220991053,0.159721511,0.305255707,10.1883657,0.108476376,0.098212706,0.34005229
2974,2,380,Winter,MINUTEMAID,31,3.433987204,2.89,1.061256502,0,0,1,0,1.061256502,0,1.061256502,0,1,1.061256502,0.117508576,0.232864734,0.114279949,0.248934934,0.124602894,10.55320518,0.103953406,0.0619594,0.297620974
2975,101,230,Winter,MINUTEMAID,47,3.850147602,2.29,0.828551818,0,0,1,0,0.828551818,0,0.828551818,0,1,0.828551818,0.116924935,0.225035218,0.087422017,0.174741859,0.061029945,10.65993812,0.096042271,0.038226458,0.255044273
2976,70,361,Summer,MINUTEMAID,28,3.33220451,1.99,0.688134639,0,0,1,0,0.688134639,0,0.688134639,0,1,0.688134639,0.143345982,0.190235804,0.162860821,0.165669605,0.081125525,10.41235125,0.110542664,0.087977343,0.26475788
2977,132,11,Fall,MINUTEMAID,21,3.044522438,2.06,0.722705983,0,0,1,0,0.722705983,0,0.722705983,0,1,0.722705983,0.146748237,0.139617348,0.273974204,0.264528441,0.032773961,10.61915425,0.129984231,0.041450777,0.25541913
2978,113,165,Fall,MINUTEMAID,413,6.023447593,1.69,0.524728529,0,0,1,0,0.524728529,0,0.524728529,0,1,0.524728529,0.103084931,0.299352545,0.026448309,0.151592429,0.144444444,10.64766049,0.091559829,0.046153846,0.255682382
2979,21,273,Winter,MINUTEMAID,46,3.828641396,2.09,0.737164066,0,0,1,0,0.737164066,0,0.737164066,0,1,0.737164066,0.175926346,0.066896458,0.105038777,0.17750345,0.017598198,10.71619397,0.164179104,0.024785242,0.258991055
2980,128,137,Spring,MINUTEMAID,465,6.142037406,2.09,0.737164066,0,0,1,0,0.737164066,0,0.737164066,0,1,0.737164066,0.138208506,0.157485189,0.355911221,0.211896894,0.34014789,10.15342882,0.100043497,0.113527621,0.397690129
2981,119,369,Fall,MINUTEMAID,20,2.995732274,2.39,0.871293366,0,0,1,0,0.871293366,0,0.871293366,0,1,0.871293366,0.145669581,0.121574965,0.049584956,0.279952033,0.015622023,10.75271926,0.089350352,0.02152381,0.242272811
2982,106,285,Spring,MINUTEMAID,9,2.197224577,2.29,0.828551818,0,0,1,0,0.828551818,0,0.828551818,0,1,0.828551818,0.187403158,0.109887349,0.19058587,0.157939308,0.058229718,10.50684678,0.146638759,0.059091469,0.241658587
2983,101,128,Winter,MINUTEMAID,1109,7.011213987,1.99,0.688134639,1,0,1,0,0.688134639,0,0.688134639,0,1,0.688134639,0.116924935,0.225035218,0.087422017,0.174741859,0.061029945,10.65993812,0.096042271,0.038226458,0.255044273
2984,21,148,Summer,MINUTEMAID,16,2.772588722,2.24,0.806475866,0,0,1,0,0.806475866,0,0.806475866,0,1,0.806475866,0.175926346,0.066896458,0.105038777,0.17750345,0.017598198,10.71619397,0.164179104,0.024785242,0.258991055
2985,32,122,Winter,MINUTEMAID,56,4.025351691,1.99,0.688134639,0,0,1,0,0.688134639,0,0.688134639,0,1,0.688134639,0.099060632,0.254953032,0.031938514,0.198259861,0.071700834,10.67447502,0.080251365,0.037700865,0.265329599
2986,64,87,Spring,MINUTEMAID,318,5.762051383,1.39,0.329303747,0,0,1,0,0.329303747,0,0.329303747,0,1,0.329303747,0.148404104,0.141992021,0.070034198,0.16082131,0.043620725,10.60581744,0.135339885,0.038713642,0.265272875
2987,124,106,Fall,MINUTEMAID,78,4.356708827,1.94,0.662687973,0,0,1,0,0.662687973,0,0.662687973,0,1,0.662687973,0.153264605,0.119625811,0.572355861,0.261875835,0.292719615,10.25895677,0.12494986,0.133861426,0.409321575
2988,105,339,Spring,MINUTEMAID,6,1.791759469,2.29,0.828551818,0,0,1,0,0.828551818,0,0.828551818,0,1,0.828551818,0.147564877,0.175542126,0.365410594,0.094235589,0.092156656,10.41439317,0.159839527,0.081917027,0.277669286
2989,130,149,Summer,MINUTEMAID,31,3.433987204,2.85,1.047318994,0,0,1,0,1.047318994,0,1.047318994,0,1,1.047318994,0.150929181,0.145117314,0.984896319,0.143406846,0.407351505,9.966650127,0.111081513,0.193144481,0.426659256
2990,75,199,Summer,MINUTEMAID,51,3.931825633,1.89,0.636576829,1,0,1,0,0.636576829,0,0.636576829,0,1,0.636576829,0.113891113,0.207699493,0.415999466,0.219548453,0.550654721,9.867082871,0.063964709,0.212956582,0.44122065
2991,121,143,Summer,MINUTEMAID,28,3.33220451,2.69,0.989541194,0,0,1,0,0.989541194,0,0.989541194,0,1,0.989541194,0.131251097,0.16358133,0.039173539,0.35061287,0.023876247,10.94992897,0.091693756,0.016704036,0.252030319
2992,128,7,Fall,MINUTEMAID,71,4.262679877,2.49,0.91228271,0,0,1,0,0.91228271,0,0.91228271,0,1,0.91228271,0.138208506,0.157485189,0.355911221,0.211896894,0.34014789,10.15342882,0.100043497,0.113527621,0.397690129
2993,78,6,Fall,MINUTEMAID,284,5.648974238,1.89,0.636576829,0,0,1,0,0.636576829,0,0.636576829,0,1,0.636576829,0.155391168,0.111947994,0.056086079,0.314432275,0.013869969,10.95917494,0.111221204,0.017341756,0.246319072
2994,126,137,Spring,MINUTEMAID,224,5.411646052,1.99,0.688134639,1,0,1,0,0.688134639,0,0.688134639,0,1,0.688134639,0.160059877,0.107002273,0.045018573,0.413222417,0.023449553,10.9808762,0.113699475,0.01373033,0.262072942
2995,71,123,Winter,MINUTEMAID,86,4.454347296,2.49,0.91228271,0,0,1,0,0.91228271,0,0.91228271,0,1,0.91228271,0.111723683,0.26807087,0.074828009,0.159588077,0.15343218,10.40483843,0.075013729,0.073374341,0.26706132
2996,129,306,Summer,MINUTEMAID,37,3.610917913,2.21,0.792992516,1,0,1,0,0.792992516,0,0.792992516,0,1,0.792992516,0.172501467,0.103412869,0.034128692,0.307842548,0.024509101,10.99986401,0.122080527,0.029529817,0.203080691
2997,59,6,Fall,MINUTEMAID,380,5.940171253,1.89,0.636576829,0,0,1,0,0.636576829,0,0.636576829,0,1,0.636576829,0.172145374,0.110818913,0.024246568,0.233036093,0.031318168,10.7150398,0.140676118,0.038323726,0.213364348
2998,49,139,Spring,MINUTEMAID,25,3.218875825,2.66,0.978326123,0,0,1,0,0.978326123,0,0.978326123,0,1,0.978326123,0.134877735,0.187473187,0.038352638,0.319949969,0.054382022,10.80675383,0.10247191,0.028320971,0.237270004
2999,48,331,Winter,MINUTEMAID,18,2.890371758,2.29,0.828551818,0,0,1,0,0.828551818,0,0.828551818,0,1,0.828551818,0.12176708,0.097921961,0.099491703,0.303260384,0.021208908,10.75602879,0.07848683,0.018204312,0.334087413
3000,77,113,Fall,MINUTEMAID,54,3.988984047,1.85,0.615185639,0,0,1,0,0.615185639,0,0.615185639,0,1,0.615185639,0.174716756,0.10110045,0.073507887,0.376871097,0.016867843,10.98312087,0.118093174,0.025692617,0.230663978
3001,77,84,Spring,TROPICANA,75,4.317488114,2.73,1.004301609,0,0,0,1,1.004301609,0,0,1.004301609,0,0,0.174716756,0.10110045,0.073507887,0.376871097,0.016867843,10.98312087,0.118093174,0.025692617,0.230663978
3002,73,130,Spring,TROPICANA,290,5.669880923,1.79,0.58221562,0,0,0,1,0.58221562,0,0,0.58221562,0,0,0.124465022,0.257450782,0.109213291,0.07305396,0.133319044,10.61496569,0.135340763,0.062145077,0.264121264
3003,33,179,Winter,TROPICANA,85,4.442651256,3.14,1.1442228,1,0,0,1,1.1442228,0,0,1.1442228,0,0,0.046070917,0.134169965,0.130127179,0.419688004,0.506223517,10.34592726,0.013506356,0.087538074,0.593475533
3004,115,362,Fall,TROPICANA,105,4.65396035,2.89,1.061256502,0,0,0,1,1.061256502,0,0,1.061256502,0,0,0.185493511,0.060280055,0.043971995,0.406312482,0.018763942,10.94748525,0.151332196,0.018897638,0.236840561
3005,90,311,Fall,TROPICANA,17,2.833213344,2.89,1.061256502,0,0,0,1,1.061256502,0,0,1.061256502,0,0,0.129722571,0.225219573,0.268367489,0.050193454,0.180874722,10.5046565,0.124328331,0.091751622,0.285503472
3006,48,336,Winter,TROPICANA,32,3.465735903,2.69,0.989541194,0,0,0,1,0.989541194,0,0,0.989541194,0,0,0.12176708,0.097921961,0.099491703,0.303260384,0.021208908,10.75602879,0.07848683,0.018204312,0.334087413
3007,74,379,Winter,TROPICANA,90,4.49980967,2.95,1.08180517,0,0,0,1,1.08180517,0,0,1.08180517,0,0,0.093843178,0.307397856,0.041542429,0.07119776,0.14364528,10.48001664,0.090196478,0.06509299,0.25636593
3008,109,83,Spring,TROPICANA,985,6.892641641,1.99,0.688134639,1,0,0,1,0.688134639,0,0,0.688134639,0,0,0.147519804,0.151055656,0.060687451,0.476916693,0.030239311,11.23319833,0.114171257,0.023230199,0.231391726
3009,70,334,Winter,TROPICANA,23,3.135494216,2.23,0.802001585,0,0,0,1,0.802001585,0,0,0.802001585,0,0,0.143345982,0.190235804,0.162860821,0.165669605,0.081125525,10.41235125,0.110542664,0.087977343,0.26475788
3010,116,44,Summer,TROPICANA,50,3.912023005,3.19,1.160020917,0,0,0,1,1.160020917,0,0,1.160020917,0,0,0.139877224,0.18817339,0.033137058,0.259224748,0.060981912,10.69711335,0.117657192,0.036188179,0.248022555
3011,44,48,Summer,TROPICANA,70,4.248495242,3.66,1.297463147,0,0,0,1,1.297463147,0,0,1.297463147,0,0,0.144883485,0.190982776,0.037632074,0.329738388,0.040766408,10.86915875,0.116388096,0.030154849,0.226447947
3012,126,68,Winter,TROPICANA,131,4.875197323,2.39,0.871293366,1,0,0,1,0.871293366,0,0,0.871293366,0,0,0.160059877,0.107002273,0.045018573,0.413222417,0.023449553,10.9808762,0.113699475,0.01373033,0.262072942
3013,47,23,Winter,TROPICANA,43,3.761200116,3.66,1.297463147,0,0,0,1,1.297463147,0,0,1.297463147,0,0,0.142961682,0.125798297,0.120675891,0.140598651,0.021297382,10.63532646,0.145731588,0.032623559,0.275212381
3014,28,272,Winter,TROPICANA,263,5.572154032,1.99,0.688134639,1,0,0,1,0.688134639,0,0,0.688134639,0,0,0.128879537,0.213308785,0.055935473,0.233162564,0.054855275,10.79853422,0.103665655,0.035497431,0.233601718
3015,64,181,Spring,TROPICANA,26,3.258096538,2.94,1.078409581,1,0,0,1,1.078409581,0,0,1.078409581,0,0,0.148404104,0.141992021,0.070034198,0.16082131,0.043620725,10.60581744,0.135339885,0.038713642,0.265272875
3016,28,34,Spring,TROPICANA,45,3.80666249,3.66,1.297463147,0,0,0,1,1.297463147,0,0,1.297463147,0,0,0.128879537,0.213308785,0.055935473,0.233162564,0.054855275,10.79853422,0.103665655,0.035497431,0.233601718
3017,126,201,Summer,TROPICANA,417,6.033086222,1.99,0.688134639,1,0,0,1,0.688134639,0,0,0.688134639,0,0,0.160059877,0.107002273,0.045018573,0.413222417,0.023449553,10.9808762,0.113699475,0.01373033,0.262072942
3018,132,286,Spring,TROPICANA,68,4.219507705,2.45,0.896088025,0,0,0,1,0.896088025,0,0,0.896088025,0,0,0.146748237,0.139617348,0.273974204,0.264528441,0.032773961,10.61915425,0.129984231,0.041450777,0.25541913
3019,90,262,Fall,TROPICANA,29,3.36729583,2.89,1.061256502,0,0,0,1,1.061256502,0,0,1.061256502,0,0,0.129722571,0.225219573,0.268367489,0.050193454,0.180874722,10.5046565,0.124328331,0.091751622,0.285503472
3020,93,277,Winter,TROPICANA,338,5.823045895,1.99,0.688134639,0,0,0,1,0.688134639,0,0,0.688134639,0,0,0.112512768,0.142390194,0.347395301,0.363016383,0.238512583,10.36719012,0.072001002,0.078126956,0.451428571
3021,78,99,Summer,TROPICANA,266,5.583496309,2.19,0.783901544,1,0,0,1,0.783901544,0,0,0.783901544,0,0,0.155391168,0.111947994,0.056086079,0.314432275,0.013869969,10.95917494,0.111221204,0.017341756,0.246319072
3022,71,8,Fall,TROPICANA,61,4.110873864,3.25,1.178654996,0,0,0,1,1.178654996,0,0,1.178654996,0,0,0.111723683,0.26807087,0.074828009,0.159588077,0.15343218,10.40483843,0.075013729,0.073374341,0.26706132
3023,5,340,Spring,TROPICANA,83,4.418840608,2.69,0.989541194,0,0,0,1,0.989541194,0,0,0.989541194,0,0,0.141433483,0.117368032,0.053875277,0.32122573,0.025569503,10.92237097,0.103091585,0.025104603,0.26458527
3024,106,281,Winter,TROPICANA,35,3.555348061,2.69,0.989541194,0,0,0,1,0.989541194,0,0,0.989541194,0,0,0.187403158,0.109887349,0.19058587,0.157939308,0.058229718,10.50684678,0.146638759,0.059091469,0.241658587
3025,117,235,Spring,TROPICANA,28,3.33220451,2.45,0.896088025,1,0,0,1,0.896088025,0,0,0.896088025,0,0,0.139093717,0.110102729,0.049851894,0.249083542,0.018772197,10.76096203,0.106357795,0.018599932,0.262193178
3026,94,50,Fall,TROPICANA,57,4.043051268,3.19,1.160020917,0,0,0,1,1.160020917,0,0,1.160020917,0,0,0.160410056,0.103002197,0.059311691,0.229390404,0.012373453,10.7445158,0.128111377,0.033192686,0.245199033
3027,104,263,Fall,TROPICANA,84,4.430816799,1.99,0.688134639,1,0,0,1,0.688134639,0,0,0.688134639,0,0,0.162936142,0.135286373,0.039405624,0.249684461,0.034121083,10.69885282,0.117514274,0.034386617,0.22884342
3028,121,18,Winter,TROPICANA,142,4.955827058,2.65,0.97455964,0,0,0,1,0.97455964,0,0,0.97455964,0,0,0.131251097,0.16358133,0.039173539,0.35061287,0.023876247,10.94992897,0.091693756,0.016704036,0.252030319
3029,50,172,Winter,TROPICANA,33,3.496507561,2.99,1.095273387,0,0,0,1,1.095273387,0,0,1.095273387,0,0,0.124420402,0.153357376,0.07092564,0.128764278,0.036434464,10.58930796,0.111798396,0.042153494,0.280109682
3030,117,331,Winter,TROPICANA,40,3.688879454,2.69,0.989541194,0,0,0,1,0.989541194,0,0,0.989541194,0,0,0.139093717,0.110102729,0.049851894,0.249083542,0.018772197,10.76096203,0.106357795,0.018599932,0.262193178
3031,12,210,Fall,TROPICANA,216,5.375278408,2.09,0.737164066,1,0,0,1,0.737164066,0,0,0.737164066,0,0,0.10569674,0.178341405,0.380697988,0.253412969,0.483517598,9.996659083,0.057212416,0.168864097,0.451637338
3032,113,130,Spring,TROPICANA,396,5.981414211,1.79,0.58221562,0,0,0,1,0.58221562,0,0,0.58221562,0,0,0.103084931,0.299352545,0.026448309,0.151592429,0.144444444,10.64766049,0.091559829,0.046153846,0.255682382
3033,124,124,Winter,TROPICANA,50,3.912023005,3.19,1.160020917,0,0,0,1,1.160020917,0,0,1.160020917,0,0,0.153264605,0.119625811,0.572355861,0.261875835,0.292719615,10.25895677,0.12494986,0.133861426,0.409321575
3034,56,355,Summer,TROPICANA,334,5.811140993,1.99,0.688134639,1,0,0,1,0.688134639,0,0,0.688134639,0,0,0.131013828,0.192888549,0.041356019,0.237550719,0.031997305,10.83182543,0.105927922,0.027950833,0.228409181
3035,97,75,Winter,TROPICANA,28,3.33220451,3.19,1.160020917,0,0,0,1,1.160020917,0,0,1.160020917,0,0,0.168599946,0.142433234,0.233612085,0.178182783,0.08465202,10.48374595,0.139324117,0.063450607,0.26783542
3036,86,300,Summer,TROPICANA,311,5.739792912,1.99,0.688134639,1,0,0,1,0.688134639,0,0,0.688134639,0,0,0.141758513,0.138756374,0.427866425,0.096763919,0.353421218,10.08897077,0.118656482,0.15266297,0.384547713
3037,70,133,Spring,TROPICANA,110,4.700480366,2.59,0.951657876,0,0,0,1,0.951657876,0,0,0.951657876,0,0,0.143345982,0.190235804,0.162860821,0.165669605,0.081125525,10.41235125,0.110542664,0.087977343,0.26475788
3038,93,374,Fall,TROPICANA,564,6.335054251,1.99,0.688134639,1,0,0,1,0.688134639,0,0,0.688134639,0,0,0.112512768,0.142390194,0.347395301,0.363016383,0.238512583,10.36719012,0.072001002,0.078126956,0.451428571
3039,118,248,Summer,TROPICANA,47,3.850147602,2.89,1.061256502,0,0,0,1,1.061256502,0,0,1.061256502,0,0,0.103791822,0.289442379,0.040669145,0.224725883,0.081783681,10.63236378,0.090132827,0.039278937,0.220619282
3040,32,378,Winter,TROPICANA,161,5.081404365,2.52,0.924258902,0,0,0,1,0.924258902,0,0,0.924258902,0,0,0.099060632,0.254953032,0.031938514,0.198259861,0.071700834,10.67447502,0.080251365,0.037700865,0.265329599
3041,73,184,Spring,TROPICANA,17,2.833213344,2.48,0.90825856,0,0,0,1,0.90825856,0,0,0.90825856,0,0,0.124465022,0.257450782,0.109213291,0.07305396,0.133319044,10.61496569,0.135340763,0.062145077,0.264121264
3042,121,293,Spring,TROPICANA,72,4.276666119,2.63,0.966983846,1,0,0,1,0.966983846,0,0,0.966983846,0,0,0.131251097,0.16358133,0.039173539,0.35061287,0.023876247,10.94992897,0.091693756,0.016704036,0.252030319
3043,105,279,Winter,TROPICANA,19,2.944438979,2.67,0.982078472,0,0,0,1,0.982078472,0,0,0.982078472,0,0,0.147564877,0.175542126,0.365410594,0.094235589,0.092156656,10.41439317,0.159839527,0.081917027,0.277669286
3044,95,150,Summer,TROPICANA,26,3.258096538,3.19,1.160020917,0,0,0,1,1.160020917,0,0,1.160020917,0,0,0.112635331,0.230717504,0.096900007,0.085642082,0.251879699,10.38347245,0.105074321,0.078619039,0.278678004
3045,83,23,Winter,TROPICANA,144,4.9698133,3.19,1.160020917,0,0,0,1,1.160020917,0,0,1.160020917,0,0,0.127057732,0.200834686,0.107628101,0.145984905,0.043726467,10.45607873,0.098153547,0.057222695,0.233426918
3046,56,203,Summer,TROPICANA,35,3.555348061,2.59,0.951657876,0,0,0,1,0.951657876,0,0,0.951657876,0,0,0.131013828,0.192888549,0.041356019,0.237550719,0.031997305,10.83182543,0.105927922,0.027950833,0.228409181
3047,75,312,Fall,TROPICANA,305,5.720311777,2.3,0.832909123,1,0,0,1,0.832909123,0,0,0.832909123,0,0,0.113891113,0.207699493,0.415999466,0.219548453,0.550654721,9.867082871,0.063964709,0.212956582,0.44122065
3048,52,57,Fall,TROPICANA,113,4.727387819,3.29,1.190887565,0,0,0,1,1.190887565,0,0,1.190887565,0,0,0.13660619,0.152241195,0.084898613,0.372927296,0.014899713,11.05101698,0.101976511,0.019197708,0.245364813
3049,9,157,Fall,TROPICANA,145,4.976733742,2.49,0.91228271,1,0,0,1,0.91228271,0,0,0.91228271,0,0,0.103503097,0.269119018,0.032618826,0.222172318,0.040127944,10.78715178,0.096830474,0.028060483,0.230005193
3050,104,134,Spring,TROPICANA,194,5.267858159,5,1.609437912,1,0,0,1,1.609437912,0,0,1.609437912,0,0,0.162936142,0.135286373,0.039405624,0.249684461,0.034121083,10.69885282,0.117514274,0.034386617,0.22884342
3051,73,169,Winter,TROPICANA,81,4.394449155,2.48,0.90825856,0,0,0,1,0.90825856,0,0,0.90825856,0,0,0.124465022,0.257450782,0.109213291,0.07305396,0.133319044,10.61496569,0.135340763,0.062145077,0.264121264
3052,75,259,Fall,TROPICANA,537,6.285998095,1.99,0.688134639,0,0,0,1,0.688134639,0,0,0.688134639,0,0,0.113891113,0.207699493,0.415999466,0.219548453,0.550654721,9.867082871,0.063964709,0.212956582,0.44122065
3053,91,282,Winter,TROPICANA,25,3.218875825,2.69,0.989541194,0,0,0,1,0.989541194,0,0,0.989541194,0,0,0.11623504,0.255730611,0.024680506,0.144310113,0.07217735,10.53844932,0.108284634,0.051916796,0.260433649
3054,112,41,Summer,TROPICANA,163,5.093750201,3.19,1.160020917,0,0,0,1,1.160020917,0,0,1.160020917,0,0,0.16361186,0.08972372,0.069710243,0.329898517,0.013948884,10.88265918,0.096660967,0.019981998,0.250960531
3055,123,167,Fall,TROPICANA,1399,7.243512975,1.99,0.688134639,1,0,0,1,0.688134639,0,0,0.688134639,0,0,0.138477591,0.176040942,0.204809699,0.153191489,0.241944444,10.33410045,0.145040289,0.087524312,0.316291161
3056,8,324,Winter,TROPICANA,86,4.454347296,2.4,0.875468737,0,0,0,1,0.875468737,0,0,0.875468737,0,0,0.123155416,0.252394035,0.035243328,0.095173274,0.075112724,10.59700966,0.131749698,0.05135254,0.250372149
3057,105,288,Spring,TROPICANA,26,3.258096538,2.69,0.989541194,0,0,0,1,0.989541194,0,0,0.989541194,0,0,0.147564877,0.175542126,0.365410594,0.094235589,0.092156656,10.41439317,0.159839527,0.081917027,0.277669286
3058,33,328,Winter,TROPICANA,227,5.424950017,1.99,0.688134639,1,0,0,1,0.688134639,0,0,0.688134639,0,0,0.046070917,0.134169965,0.130127179,0.419688004,0.506223517,10.34592726,0.013506356,0.087538074,0.593475533
3059,68,155,Fall,TROPICANA,81,4.394449155,3.19,1.160020917,0,0,0,1,1.160020917,0,0,1.160020917,0,0,0.130970406,0.181417756,0.220991053,0.159721511,0.305255707,10.1883657,0.108476376,0.098212706,0.34005229
3060,134,218,Fall,TROPICANA,27,3.295836866,2.75,1.011600912,0,0,0,1,1.011600912,0,0,1.011600912,0,0,0.192817818,0.090152653,0.105855856,0.247949139,0.021371673,10.7225182,0.154877575,0.027977463,0.219711825
3061,88,6,Fall,TROPICANA,66,4.189654742,3.13,1.141033005,0,0,0,1,1.141033005,0,0,1.141033005,0,0,0.136417189,0.160414212,0.142928009,0.15163275,0.049690509,10.54980515,0.13516767,0.037482806,0.273775439
3062,9,284,Winter,TROPICANA,75,4.317488114,2.89,1.061256502,0,0,0,1,1.061256502,0,0,1.061256502,0,0,0.103503097,0.269119018,0.032618826,0.222172318,0.040127944,10.78715178,0.096830474,0.028060483,0.230005193
3063,105,215,Fall,TROPICANA,70,4.248495242,2.29,0.828551818,1,0,0,1,0.828551818,0,0,0.828551818,0,0,0.147564877,0.175542126,0.365410594,0.094235589,0.092156656,10.41439317,0.159839527,0.081917027,0.277669286
3064,92,229,Winter,TROPICANA,28,3.33220451,2.59,0.951657876,0,0,0,1,0.951657876,0,0,0.951657876,0,0,0.14848956,0.137827632,0.375388716,0.27012665,0.027058241,10.65780038,0.15049505,0.034312108,0.257692308
3065,64,197,Summer,TROPICANA,15,2.708050201,2.75,1.011600912,0,0,0,1,1.011600912,0,0,1.011600912,0,0,0.148404104,0.141992021,0.070034198,0.16082131,0.043620725,10.60581744,0.135339885,0.038713642,0.265272875
3066,5,324,Winter,TROPICANA,167,5.117993812,2.48,0.90825856,0,0,0,1,0.90825856,0,0,0.90825856,0,0,0.141433483,0.117368032,0.053875277,0.32122573,0.025569503,10.92237097,0.103091585,0.025104603,0.26458527
3067,2,362,Fall,TROPICANA,44,3.784189634,3.09,1.128171091,0,0,0,1,1.128171091,0,0,1.128171091,0,0,0.117508576,0.232864734,0.114279949,0.248934934,0.124602894,10.55320518,0.103953406,0.0619594,0.297620974
3068,53,339,Spring,TROPICANA,97,4.574710979,2.89,1.061256502,0,0,0,1,1.061256502,0,0,1.061256502,0,0,0.120839139,0.300278681,0.065722248,0.2703835,0.145362903,10.60000405,0.113686757,0.063319218,0.233270677
3069,90,341,Spring,TROPICANA,31,3.433987204,2.89,1.061256502,0,0,0,1,1.061256502,0,0,1.061256502,0,0,0.129722571,0.225219573,0.268367489,0.050193454,0.180874722,10.5046565,0.124328331,0.091751622,0.285503472
3070,45,240,Spring,TROPICANA,29,3.36729583,2.69,0.989541194,0,0,0,1,0.989541194,0,0,0.989541194,0,0,0.146718762,0.128857348,0.087233873,0.280150164,0.020232372,10.74537796,0.083717204,0.022827393,0.2516
3071,28,3,Fall,TROPICANA,54,3.988984047,3.13,1.141033005,0,0,0,1,1.141033005,0,0,1.141033005,0,0,0.128879537,0.213308785,0.055935473,0.233162564,0.054855275,10.79853422,0.103665655,0.035497431,0.233601718
